keggMetaboliteID	metaboliteName	pathwayEntry	pathwayName	pathwayClass	type
C01794	Choloyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C01921	Glycocholate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C02528	Chenodeoxycholate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C03594	7alpha-Hydroxycholesterol	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C04554	3alpha,7alpha-Dihydroxy-5beta-cholestanate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C04722	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05122	Taurocholate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05337	Chenodeoxycholoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05444	3alpha,7alpha,26-Trihydroxy-5beta-cholestane	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05445	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05447	(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05448	(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05449	3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05451	7alpha-Hydroxy-5beta-cholestan-3-one	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05452	3alpha,7alpha-Dihydroxy-5beta-cholestane	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05453	7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05454	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05455	7alpha-Hydroxycholest-4-en-3-one	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05460	(24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05465	Taurochenodeoxycholate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05466	Glycochenodeoxycholate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05467	3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C05468	5beta-Cyprinolsulfate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C06341	7alpha,27-Dihydroxycholesterol	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C13550	Cerebrosterol	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C15518	(24S)-Cholest-5-ene-3beta,7alpha,24-triol	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C15519	25-Hydroxycholesterol	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C15520	Cholest-5-ene-3beta,7alpha,25-triol	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C15610	Cholest-5-ene-3beta,26-diol	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C15613	(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C15614	(24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17331	7alpha,24-Dihydroxy-4-cholesten-3-one	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17332	7alpha,25-Dihydroxy-4-cholesten-3-one	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17333	3beta-Hydroxy-5-cholestenoate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17335	3beta,7alpha-Dihydroxy-5-cholestenoate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17336	7alpha,26-Dihydroxy-4-cholesten-3-one	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17337	7alpha-Hydroxy-3-oxo-4-cholestenoate	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17339	4-Cholesten-7alpha,12alpha-diol-3-one	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17343	(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17345	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C17346	(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	hsa00120	Primary bile acid biosynthesis	Metabolism; Lipid metabolism	metabolite
C00187	Cholesterol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00280	Androstenedione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00410	Progesterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00468	Estrone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00523	Androsterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00535	Testosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00674	5alpha-Androstane-3,17-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00735	Cortisol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00762	Cortisone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00951	Estradiol-17beta	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C01124	18-Hydroxycorticosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C01176	17alpha-Hydroxyprogesterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C01227	Dehydroepiandrosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C01780	Aldosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C01953	Pregnenolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C02140	Corticosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C02373	4-Methylpentanal	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C02537	Estradiol-17alpha	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C02538	Estrone 3-sulfate	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C03205	11-Deoxycorticosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C03681	5alpha-Pregnane-3,20-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C03747	11alpha-Hydroxyprogesterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C03772	5beta-Androstane-3,17-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C03852	Androstan-3alpha,17beta-diol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C03917	Dihydrotestosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C03935	6beta-Hydroxy-17beta-estradiol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C04042	20alpha-Hydroxy-4-pregnen-3-one	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C04295	Androstenediol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C04373	Etiocholanolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C04518	17alpha,20alpha-Dihydroxypregn-4-en-3-one	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C04555	Dehydroepiandrosterone sulfate	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C04676	Testololactone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05138	17alpha-Hydroxypregnenolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05139	16alpha-Hydroxydehydroepiandrosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05140	16alpha-Hydroxyandrost-4-ene-3,17-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05141	Estriol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05284	11beta-Hydroxyandrost-4-ene-3,17-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05285	Adrenosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05290	19-Hydroxyandrost-4-ene-3,17-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05291	7alpha-Hydroxytestosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05293	5beta-Dihydrotestosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05294	19-Hydroxytestosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05295	19-Oxotestosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05296	7alpha-Hydroxyandrost-4-ene-3,17-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05297	19-Oxoandrost-4-ene-3,17-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05298	2-Hydroxyestrone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05299	2-Methoxyestrone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05300	16alpha-Hydroxyestrone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05301	2-Hydroxyestradiol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05302	2-Methoxy-17beta-estradiol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05469	17alpha,21-Dihydroxy-5beta-pregnane-3,11,20-trione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05470	Tetrahydrocortisone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05471	11beta,17alpha,21-Trihydroxy-5beta-pregnane-3,20-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05472	Urocortisol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05473	11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05474	3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05475	11beta,21-Dihydroxy-5beta-pregnane-3,20-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05476	Tetrahydrocorticosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05477	21-Hydroxy-5beta-pregnane-3,11,20-trione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05478	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05479	5beta-Pregnane-3,20-dione	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05480	Pregnanolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05481	Cortolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05482	Cortol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05483	3alpha,20alpha,21-Trihydroxy-5beta-pregnan-11-one	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05484	Pregnanediol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05485	21-Hydroxypregnenolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05487	17alpha,21-Dihydroxypregnenolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05488	11-Deoxycortisol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05489	11beta,17alpha,21-Trihydroxypregnenolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05490	11-Dehydrocorticosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05497	21-Deoxycortisol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05498	11beta-Hydroxyprogesterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05499	17alpha,20alpha-Dihydroxycholesterol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05500	20alpha-Hydroxycholesterol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05501	20alpha,22beta-Dihydroxycholesterol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05502	22(R)-Hydroxycholesterol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05503	Estradiol-17beta 3-glucuronide	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C05504	16-Glucuronide-estriol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C08357	Estradiol-17beta 3-sulfate	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C08358	2-Methoxyestrone 3-sulfate	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C08359	2-Methoxyestradiol-17beta 3-sulfate	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C11131	2-Methoxy-estradiol-17beta 3-glucuronide	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C11132	2-Methoxyestrone 3-glucuronide	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C11133	Estrone glucuronide	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C11134	Testosterone glucuronide	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C11135	Androsterone glucuronide	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C11136	Etiocholan-3alpha-ol-17-one 3-glucuronide	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C13712	Allopregnanolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C13713	Allotetrahydrodeoxycorticosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18038	7alpha-Hydroxypregnenolone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18039	Aldosterone hemiacetal	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18040	5alpha-Dihydrodeoxycorticosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18041	5alpha-Pregnan-20alpha-ol-3-one	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18042	5alpha-Pregnane-3alpha,20alpha-diol	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18043	Cholesterol sulfate	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18044	3beta-Hydroxypregn-5-en-20-one sulfate	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18045	7alpha-Hydroxydehydroepiandrosterone	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C18075	11beta,17beta-Dihydroxy-4-androsten-3-one	hsa00140	Steroid hormone biosynthesis	Metabolism; Lipid metabolism	metabolite
C00029	UDP-glucose	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00040	Acyl-CoA	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00093	sn-Glycerol 3-phosphate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00103	D-Glucose 1-phosphate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00111	Glycerone phosphate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00116	Glycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00162	Fatty acid	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00173	Acyl-[acyl-carrier protein]	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00184	Glycerone	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00197	3-Phospho-D-glycerate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00258	D-Glycerate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00416	Phosphatidate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00422	Triacylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00577	D-Glyceraldehyde	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00631	2-Phospho-D-glycerate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00641	1,2-Diacyl-sn-glycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00681	1-Acyl-sn-glycerol 3-phosphate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C00969	3-Hydroxypropanal	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C01885	1-Acylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C02133	Acyl phosphate	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C02457	Propane-1,3-diol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C04046	3-D-Glucosyl-1,2-diacylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C04315	2-Acyl-3-O-(beta-D-galactosyl)-sn-glycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C04872	1,2-Diacyl-3-[3-(alpha-D-N-acetylneuraminyl)-beta-D-galactosyl]-sn-glycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C05401	3-beta-D-Galactosyl-sn-glycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C06037	Digalactosyl-diacylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C06038	Acyl1-monogalactosyl-diacylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C06040	Diglucosyldiacylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C06041	Glycerophosphoglycoglycerolipid	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C06042	Lipoteichoic acid	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C06364	1,2-Diacyl-3-alpha-D-glucosyl-sn-glycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C06365	alpha-Kojibiosyldiacylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C11521	UDP-6-sulfoquinovose	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C13508	Sulfoquinovosyldiacylglycerol	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C20897	Glycerophosphoglycoglycerolipid	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
C20898	Lipoteichoic acid	hsa00561	Glycerolipid metabolism	Metabolism; Lipid metabolism	metabolite
